ID,Timestamp,Store Name
s149,4.207275,Jewelry
s149,8.294678,Barber
s149,15.6167,Hardware
s149,22.9397,Toy
s149,28.59424,Dentisy
s149,39.13647,Supermarket
s149,40.80444,Bank
s149,45.65869,Butcher
s149,47.15991,Cafe
s149,50.94629,Pizzeria
s149,56.93457,Book
s149,67.66016,Bike
s149,82.55591,Gallery
s149,84.22388,Bagel
Final Score: 32
