ID,Timestamp,Store Name
s150,3.98999,butcher
s150,7.776367,shupermarket
s150,13.56494,pizzaria
s150,16.30029,cafe
s150,19.80298,toy
s150,25.32446,pet
s150,28.61182,bank
s150,32.26367,barber
s150,40.47046,butiquw
s150,43.5564,bike
s150,47.64307,gallery
s150,66.92578,gym
s150,81.85547,akey
Final Score: 30
