ID,Timestamp,Store Name
s160,7.860107,pharmacy
s160,18.1687,dentist
s160,21.47144,boutique
s160,28.37744,gallery
s160,31.11279,music
s160,35.98633,barber
s160,37.58496,bike
s160,40.03687,bank
s160,41.271,pet
s160,43.55664,toy
s160,47.25977,cafe
s160,54.91602,book
s160,57.83521,jewellery
s160,63.59009,butcher
s160,65.97534,bakery
s160,67.22681,gym
s160,70.49561,supermarket
s160,74.33228,pizzeria
s160,85.05762,bike
s160,106.3423,music
Final Score: 28
