ID,Timestamp,Store Name
s152,5.124756,gallery
s152,14.8999,supermarket
s152,22.68945,music
s152,25.4585,barber
s152,31.44702,butcher
s152,42.62256,bake
s152,52.33203,pharmacy
s152,55.31665,gym\
s152,61.021,boutique
s152,64.84131,jewelry
s152,92.16382,dentist
s152,94.93262,bank
s152,106.9265,butcher
Final Score: 26
