trial, timestamp, building name
1,3.954285,Supermarket
1,12.6282,Jewelry
1,20.21786,Boutique
1,28.40802,Pizzeria
1,41.06862,Toy Store
1,47.19035,Music Store
1,53.81255,Pharmacy
1,64.35471,Cafe
1,71.86096,Bakery
1,81.01857,Butcher
1,93.89598,Hardware Store
1,98.71669,Barber
1,103.7709,Bank
1,111.911,Book Store
1,123.1037,Dentist
1,131.4106,Bike Shop
1,146.4065,Gallery
1,151.3105,Gym
1,170.3431,Pet Store
