player ID, timestamp, x, y, rotx, roty
s158,4.144325,0.9935651,2.34693,-33.19917,3.396185
s158,8.264252,-10.52047,1.663755,-93.89275,6.511212
s158,12.40105,-24.71608,5.809247,-17.57643,5.913084
s158,16.52679,-22.67631,14.87033,69.42081,9.70377
s158,20.64281,-23.9752,20.2117,-1.855794,10.9539
s158,24.82801,-11.61847,23.86056,88.77213,7.154555
s158,28.94813,4.744476,23.60405,91.27424,6.432997
s158,33.06904,14.00391,22.28942,99.09578,9.811554
s158,37.18812,23.20981,11.91111,176.3517,5.687052
s158,41.3083,23.46118,-4.496047,180.4305,4.986861
s158,45.42846,21.07807,-20.32806,234.6711,9.489216
s158,49.54836,6.838393,-23.33645,265.9644,5.834199
s158,53.66888,-9.535416,-23.62347,273.8393,6.286369
s158,57.7888,-17.60027,-22.66994,275.9817,6.761341
s158,61.90913,-27.55695,-14.05746,5.953735,11.38902
s158,66.02912,-16.71802,-8.832219,104.1056,11.014
s158,70.14927,-9.821513,-19.93354,225.3603,13.81986
