player ID, timestamp, x, y, rotx, roty
s153,4.103622,-6.545441,0.9432196,-84.79612,2.301802
s153,8.357162,-23.31539,2.133257,-48.64817,11.76036
s153,12.56068,-22.3943,15.39601,86.99074,8.731445
s153,16.68079,-20.07999,15.45737,-44.7693,6.954938
s153,20.88429,-22.00221,23.64,88.23903,7.881137
s153,25.00439,-15.29801,20.07939,181.9423,8.03126
s153,29.15787,-5.726069,23.71039,89.889,6.230304
s153,33.32802,9.851511,23.60467,89.7889,4.779066
s153,37.51485,16.30675,20.07941,83.26028,8.307227
s153,41.65163,23.15755,17.4694,190.2276,7.506237
s153,45.77173,23.06221,13.21979,177.6671,8.181801
s153,49.90852,23.31761,-3.154822,179.1185,6.580418
s153,54.02863,22.97559,-19.40081,195.3071,6.980777
s153,58.33221,8.807669,-23.20874,268.5428,5.078815
s153,62.48569,-6.667264,-22.93254,268.718,5.954536
s153,66.60579,-20.29406,-20.67674,344.1561,9.482504
s153,70.87601,-26.46012,-20.20737,81.33704,11.13755
s153,75.01282,-11.13244,-20.60655,9.32962,7.884674
s153,79.16628,-1.609278,-10.07505,33.57428,7.459332
