player ID, timestamp, x, y, rotx, roty
s148,4.085922,1.96,-4.17,19.86134,-7.228683
s148,8.201828,1.96,-4.17,-46.65145,-2.229602
s148,12.31773,-7.029823,-1.229727,-74.77129,-4.329214
s148,16.43365,-17.715,7.026675,-52.97522,4.36919
s148,20.54956,-20.04753,13.66307,-51.37557,6.493794
s148,24.66554,-18.94718,20.88138,18.5127,23.31567
s148,28.78564,-13.08767,21.42798,59.53656,3.478573
s148,32.90575,2.934082,24.17233,86.45872,8.682912
s148,37.04253,18.36348,21.82266,130.1072,3.178472
s148,41.16263,23.0672,6.41291,175.4468,1.877805
s148,45.2827,23.98813,-10.03124,178.024,1.827511
s148,49.40283,16.12876,-22.07165,259.4409,3.428993
s148,53.52292,-0.1350588,-24.28126,266.5729,4.805227
s148,57.64301,-16.51545,-25.31231,268.9991,4.88028
s148,61.76662,-17.01592,-25.25006,294.5717,7.006662
s148,65.88321,-25.73286,-22.34373,325.8284,7.334765
s148,70.00961,-25.80985,-22.21692,59.09665,13.68835
s148,74.12799,-25.80985,-22.21692,27.57767,1.669259
s148,78.2439,-25.80985,-22.21692,252.1275,8.143068
s148,82.3876,-25.80985,-22.21692,326.7513,11.09527
s148,86.50745,-25.80985,-22.21692,19.26117,-0.8316743
s148,90.62766,-25.80985,-22.21692,25.13547,-0.3289905
s148,94.74792,-25.72794,-22.23205,10.46231,6.720969
s148,98.86771,-21.39456,-26.62522,358.6568,2.672028
s148,102.9878,-21.16749,-26.05486,3.605865,-1.852142
s148,107.107,-21.14905,-23.78791,5.304291,-1.823412
s148,111.2449,-21.02166,-21.88488,3.829651,-0.2986917
s148,115.3647,-18.24418,-26.38988,69.06598,3.562896
s148,119.4846,0.1755219,-26.77789,50.2684,2.490831
s148,123.605,21.46736,-20.42308,353.2821,5.270581
s148,127.7348,24.09558,1.939273,307.27,5.843637
s148,131.8619,20.67225,11.76716,296.9378,8.346315
s148,135.9822,7.994976,2.338506,300.0929,5.616848
s148,140.1118,-11.9043,6.425051,342.2182,10.56868
s148,144.2383,-7.512059,7.512689,30.20044,9.017772
s148,148.3587,8.497386,7.262613,99.39636,4.800915
s148,152.4786,21.01793,1.619174,153.1667,0.5761653
s148,156.5945,24.59807,0.1071501,169.938,-7.972263
s148,160.7195,24.59807,0.1071501,169.3373,-7.672228
s148,164.8393,23.87342,-6.373881,182.0221,8.543436
s148,168.9692,23.21781,-17.21572,183.2228,11.89282
player ID, timestamp, x, y, rotx, roty
s148,4.104618,7.123771,5.601003,41.61624,1.52996
s148,8.224873,13.43716,9.950199,47.29935,0.0293482
s148,12.3618,13.43716,9.950199,-90.57942,-5.463854
s148,16.48166,1.086121,12.00828,-88.92486,-0.7350047
s148,20.61868,-6.408329,14.49522,-91.29436,-3.733937
s148,24.73874,-7.581757,14.26093,-75.88979,8.334777
s148,28.85878,-2.44939,16.31314,-77.41444,6.985025
s148,33.0127,-12.63863,25.00629,-167.2219,1.020862
s148,37.13398,-13.45539,21.71386,-165.2046,-2.316927
s148,41.25229,-12.07099,26.21713,-162.9323,-3.818709
s148,45.3894,-14.60261,22.59395,-178.4912,-0.6789549
s148,49.50919,-14.64304,21.033,-178.8928,0.3231272
s148,53.64531,-14.50101,27.63199,-237.5409,-13.4399
s148,57.76612,-9.234129,28.5894,-206.2838,-3.278757
s148,61.88666,0.1170973,10.19631,-94.64443,30.12404
s148,66.00671,-1.851954,8.739354,119.9594,12.24771
s148,70.12749,-4.124701,0.5303963,73.86983,3.174868
s148,74.26331,11.9784,4.046522,80.945,2.175051
s148,78.38338,22.437,-4.691494,166.4355,21.1795
s148,82.53775,20.9976,-19.92382,220.4725,13.85757
s148,86.65694,5.970544,-23.50967,271.755,7.423011
s148,90.77711,-10.20771,-25.1235,271.9279,9.423962
s148,94.91504,-19.42971,-20.64967,302.9297,8.204562
s148,99.03403,-19.42971,-20.64967,172.0442,-10.88215
s148,103.1538,-19.42971,-20.64967,117.9144,-3.654517
s148,107.2747,-19.42971,-20.64967,108.236,-4.175868
s148,111.4115,-13.71421,-25.36178,81.56929,-5.660955
