player ID, trial, timestamp, x, y, rotx, roty
3251,1,0.3846359,-44.187,-2.6,78.11176,-5.49715
3251,1,0.7349319,-44.187,-2.6,50.71487,-9.2254
3251,1,1.08522,-44.187,-2.6,24.29309,-10.45148
3251,1,1.435501,-44.187,-2.6,19.46475,-10.0013
3251,1,1.785805,-44.187,-2.6,0.5780334,-10.50169
3251,1,2.136086,-44.187,-2.6,317.4632,-9.826081
3251,1,2.486389,-44.187,-2.6,270.8982,-9.050601
3251,1,2.836685,-44.81395,-2.326244,304.0749,-6.648481
3251,1,3.186974,-45.79378,-1.345019,320.3141,-6.223208
3251,1,3.537247,-46.67903,-0.2687994,320.5644,-5.897876
3251,1,3.887543,-47.54187,0.8254781,322.8166,-6.047984
3251,1,4.237854,-48.37949,1.938957,324.6177,-6.223062
3251,1,4.58815,-48.61693,3.273376,4.126129,-5.347169
3251,1,4.938423,-49.01015,4.452823,322.0413,-7.298801
3251,1,5.288727,-49.92198,4.51168,327.9962,-7.373837
3251,1,5.639008,-49.93402,5.534785,357.8462,-8.274622
3251,1,5.989311,-49.0462,6.800373,356.1452,-7.548924
3251,1,6.339592,-48.78706,8.209705,357.3965,-7.824063
3251,1,6.689888,-48.65172,9.588634,9.232056,-7.323595
3251,1,7.040192,-48.8037,10.87047,18.08932,-7.023343
3251,1,7.390472,-49.45419,12.40022,24.99545,-7.123396
3251,1,7.740784,-49.27728,13.86755,27.29758,-7.073406
3251,1,8.091072,-48.76662,15.15744,12.35938,-5.897423
3251,1,8.44136,-48.52703,16.53049,9.382263,-5.972453
3251,1,8.791641,-48.30584,17.90621,9.131866,-6.02254
3251,1,9.141945,-48.07682,19.2807,9.732452,-6.07258
3251,1,9.492241,-47.84547,20.65462,9.532257,-6.097625
3251,1,9.842552,-47.61556,22.02883,9.256897,-6.097625
3251,1,10.19281,-47.44053,23.41033,4.07782,-5.997492
3251,1,10.54311,-47.47427,24.80033,351.2931,-6.072576
3251,1,10.89341,-47.84207,26.14381,342.7098,-5.321943
3251,1,11.24371,-47.97391,27.41415,342.0091,-5.346989
3251,1,11.59402,-47.40071,28.91678,334.1518,-5.49705
3251,1,11.9443,-47.22774,30.51059,331.1994,-5.421983
3251,1,12.29459,-47.88865,31.73894,329.7232,-5.472028
3251,1,12.64489,-48.60685,32.93428,328.347,-5.622029
3251,1,12.99518,-48.98192,34.24002,4.227142,-5.872274
3251,1,13.34547,-48.88984,35.63184,3.301453,-5.271725
3251,1,13.69576,-48.80949,37.02477,3.301453,-5.271725
3251,1,14.04604,-48.72613,38.41753,3.476654,-5.221683
3251,1,14.39633,-48.64151,39.81031,3.476654,-5.221683
3251,1,14.74662,-48.5569,41.20311,3.476654,-5.221683
3251,1,15.09692,-48.47228,42.59589,3.476654,-5.221683
3251,1,15.44722,-48.38766,43.98873,3.476654,-5.221683
3251,1,15.79752,-48.30304,45.38153,3.476654,-5.221683
3251,1,16.14781,-48.22593,46.77475,3.026154,-5.221683
3251,1,16.4981,-48.15227,48.16816,3.026154,-5.221683
3251,1,16.8484,-48.0786,49.56157,3.026154,-5.221683
3251,1,17.19868,-48.01063,50.95565,2.20047,-4.521135
3251,1,17.54896,-47.96117,52.35175,1.875183,-4.395888
3251,1,17.89926,-48.00019,53.74598,351.9173,-4.420881
3251,1,18.24956,-47.78969,55.04348,341.0083,-4.620995
3251,1,18.59985,-47.5755,56.59777,335.979,-4.896275
3251,1,18.95015,-48.08237,57.8981,340.8081,-5.021384
3251,1,19.30043,-48.47049,59.23838,345.537,-4.746108
3251,1,19.65074,-48.82194,60.5904,345.2368,-4.245655
3251,1,20.00101,-49.22459,61.9288,342.1344,-3.720283
3251,1,20.3513,-49.65253,63.25997,343.9368,-3.745362
3251,1,20.7016,-49.05789,64.34618,61.89862,-5.346783
3251,1,21.05188,-47.82444,64.99774,65.2001,-5.22178
3251,1,21.40216,-46.46367,64.88899,102.3784,-4.346403
3251,1,21.75247,-45.08968,64.63848,99.77625,-4.621686
3251,1,22.10277,-43.71333,64.40133,99.77625,-4.621686
3251,1,22.45306,-42.33699,64.16418,99.77625,-4.471528
3251,1,22.80333,-40.9564,63.944,98.9758,-3.720983
3251,1,23.15364,-39.57481,63.73289,98.4754,-4.321508
3251,1,23.50394,-38.19287,63.52697,98.4754,-4.321508
3251,1,23.85423,-36.81095,63.32104,98.4754,-4.321508
3251,1,24.20451,-35.42902,63.11512,98.4754,-4.321508
3251,1,24.55479,-34.04715,62.9092,98.4754,-4.321508
3251,1,24.90509,-32.66522,62.70328,98.4754,-4.321508
3251,1,25.2554,-31.28291,62.49897,98.25027,-4.171432
3251,1,25.60568,-29.89997,62.29845,98.25027,-4.171432
3251,1,25.95596,-28.51699,62.09792,98.25027,-4.171432
3251,1,26.30627,-27.13394,61.89738,98.25027,-4.171432
3251,1,26.65657,-25.75106,61.69575,98.37543,-4.121441
3251,1,27.00685,-24.36857,61.49159,98.40048,-4.121441
3251,1,27.35715,-22.98613,61.28682,98.45056,-4.196505
3251,1,27.70744,-21.60619,61.06676,100.5021,-4.071398
3251,1,28.05774,-20.22679,60.83779,98.22519,-3.195581
3251,1,28.40802,-18.84416,60.62671,99.7262,-3.645886
3251,1,28.7583,-17.5412,60.45227,103.054,-3.795986
3251,1,29.10861,-16.10764,61.10668,103.6544,-3.896074
3251,1,29.45891,-14.75027,61.13205,107.0822,-4.146257
3251,1,29.80919,-13.34048,61.71379,107.8081,-4.096226
3251,1,30.15948,-11.80649,62.19813,110.9606,-3.670978
3251,1,30.50978,-10.30275,62.69073,118.3174,-3.695997
3251,1,30.86008,-8.694053,63.05265,124.9972,-2.820506
3251,1,31.21037,-7.050869,63.18319,135.981,0.6574231
3251,1,31.56064,-5.399961,63.16256,135.2553,-0.3185765
3251,1,31.91093,-3.748935,63.14155,137.7826,0.1567734
3251,1,32.26125,-2.122843,62.86921,149.6672,0.181691
3251,1,32.61154,-0.5817232,62.28624,163.9031,-0.1435525
3251,1,32.96182,0.6483257,61.20428,185.9219,0.4569132
3251,1,33.3121,1.296199,59.72019,193.0532,0.5069104
3251,1,33.66241,1.351148,58.43671,191.3015,0.406801
3251,1,34.01271,2.235548,57.07729,187.4741,-0.318776
3251,1,34.36299,3.432643,55.91108,184.0446,-0.9443637
3251,1,34.71329,3.809807,54.47243,186.872,-0.8192377
3251,1,35.0636,3.598843,53.08739,189.4494,0.4315971
3251,1,35.41388,3.36881,51.70527,189.4494,0.4315971
3251,1,35.76418,3.410955,50.38242,211.0681,-0.8446031
3251,1,36.11447,3.680334,48.75609,218.3246,-1.044817
3251,1,36.46475,3.920264,47.08187,221.7776,-1.269972
3251,1,36.81505,4.663196,45.97041,224.705,-1.470106
3251,1,37.16533,4.748114,44.4271,226.4563,-1.545179
3251,1,37.51564,4.701393,42.77668,226.6815,-1.495134
3251,1,37.86594,5.024158,41.16531,179.7174,-0.4693843
3251,1,38.21623,5.159292,39.76908,176.6403,-0.5944183
3251,1,38.56651,5.539941,38.47371,116.7385,-0.3941653
3251,1,38.91681,5.27356,37.12906,113.9612,-0.7194353
3251,1,39.26711,4.952319,35.64782,166.2838,-1.645222
3251,1,39.6174,5.195815,34.32187,168.911,-1.595154
3251,1,39.96768,6.084922,33.23051,169.637,-1.620178
3251,1,40.31798,6.651168,31.9101,166.2591,-0.1939347
3251,1,40.66827,7.112253,30.58864,158.2024,1.757677
3251,1,41.01859,7.680172,29.30965,151.647,2.483388
3251,1,41.36885,8.49787,28.29205,118.9467,0.7320756
3251,1,41.71915,9.130301,29.18185,103.5061,0.4317994
3251,1,42.06943,9.02424,30.47253,86.49344,-1.41946
3251,1,42.41972,9.789536,31.58987,71.27945,-2.520434
3251,1,42.77003,11.01872,31.88131,60.96939,-2.495636
3251,1,43.1203,12.57982,31.93211,35.32236,-2.445709
3251,1,43.4706,14.19047,32.29268,32.17023,-2.295555
3251,1,43.82091,15.79741,32.66974,29.26831,-2.420532
3251,1,44.17119,17.38566,32.94098,18.63367,-2.395505
3251,1,44.52158,18.72389,32.52535,14.3812,-2.521297
3251,1,44.87177,19.91434,32.03149,8.4534,-2.57139
3251,1,45.22206,20.94089,30.75939,7.402802,-2.696446
3251,1,45.57236,22.26785,30.08267,6.752136,-2.646401
3251,1,45.92262,23.51935,29.71285,62.72516,-5.623944
3251,1,46.27293,24.90735,29.7505,88.17102,-1.595615
3251,1,46.62323,26.27529,29.49524,107.5139,-0.3193638
3251,1,46.97351,27.63561,29.16925,98.40695,0.2311335
3251,1,47.32381,29.0299,29.20011,97.3342,-2.521904
3251,1,47.67409,29.82333,29.46495,19.18665,10.51561
3251,1,48.0244,28.53102,30.37071,346.6109,13.94294
3251,1,48.37469,27.37995,31.44948,339.0311,9.138824
3251,1,48.72498,26.47019,32.39287,279.2032,5.2601
3251,1,49.07527,26.18247,33.80638,279.1538,5.961
3251,1,49.42555,26.35379,35.13535,264.3412,3.98436
3251,1,49.77586,26.81005,36.55836,238.771,4.634773
3251,1,50.12614,26.89057,38.15485,198.8397,3.583986
3251,1,50.47644,26.08517,39.5946,195.2105,3.383827
3251,1,50.82672,25.32175,40.95111,266.1241,-3.547423
3251,1,51.17703,25.26054,42.35863,304.0269,-4.447931
3251,1,51.52731,24.45333,43.55614,340.2053,-6.649426
3251,1,51.87759,23.94352,44.85164,341.7343,-2.745914
3251,1,52.22789,23.50048,46.17917,338.6066,-2.29564
3251,1,52.57819,22.98978,47.48277,338.6066,-2.29564
3251,1,52.92848,22.48017,48.78687,338.4317,-2.270507
3251,1,53.27878,21.96508,50.08875,338.4066,-2.270507
3251,1,53.62907,21.45682,51.39332,338.9071,-2.245512
3251,1,53.97937,21.03036,52.72025,357.3227,-2.970941
3251,1,54.32965,21.82421,53.8022,51.24176,-0.4937533
3251,1,54.67993,22.98626,54.53506,90.92917,-1.91982
3251,1,55.03023,24.18592,54.03244,138.2173,-2.920775
3251,1,55.38054,25.73833,54.25206,130.1108,-2.620551
3251,1,55.73085,27.35891,54.49822,109.886,-2.219698
3251,1,56.08112,28.72773,55.41977,100.2843,-1.419478
3251,1,56.4314,30.15878,56.14584,100.2843,-1.419478
3251,1,56.78171,31.53822,57.0528,103.1116,-1.494516
3251,1,57.13199,32.94499,57.91697,103.487,-1.494516
3251,1,57.48228,34.35238,58.78019,103.487,-1.494516
3251,1,57.83258,35.7604,59.64234,103.7122,-1.519511
3251,1,58.18288,37.19365,60.46136,107.0399,-1.869817
3251,1,58.53316,38.69281,61.14955,115.0963,-2.170216
3251,1,58.8835,40.26134,61.66471,117.3482,-1.97006
3251,1,59.23375,41.8406,62.14471,119.1496,-1.319436
3251,1,59.58405,43.43578,62.57066,120.851,-0.9690833
3251,1,59.93434,45.05472,62.89085,127.1808,-1.444518
3251,1,60.28464,46.69265,63.09863,127.7819,-1.344388
3251,1,60.63492,48.3312,63.30074,128.2822,-1.419449
3251,1,60.98521,49.97245,63.48034,129.108,-1.344335
3251,1,61.33551,51.61542,63.64428,129.7585,-1.419424
3251,1,61.68581,53.26273,63.75137,132.6608,-1.694722
3251,1,62.03609,54.91178,63.71838,140.0423,-1.919929
3251,1,62.3864,56.53044,63.40706,150.326,-2.370246
3251,1,62.73668,58.1225,62.97147,150.326,-2.370246
3251,1,63.08698,59.67085,62.41295,162.661,-3.045772
3251,1,63.43727,60.98246,61.4278,180.0759,-4.87223
3251,1,63.78757,61.65384,59.9713,198.6424,-4.296962
3251,1,64.13786,61.30942,58.68418,205.1729,-3.446268
3251,1,64.48813,60.86859,57.43876,207.7255,-3.721498
3251,1,64.83844,60.84857,56.12091,192.3878,-2.795725
3251,1,65.18874,60.87253,54.74878,186.9332,-1.86993
3251,1,65.539,60.96704,53.45274,184.9067,-1.86993
3251,1,65.88931,61.45077,52.08677,181.2537,-1.920027
3251,1,66.23962,61.42065,50.68663,181.2286,-1.920027
3251,1,66.58989,61.39348,49.28664,180.7783,-1.844978
3251,1,66.94019,61.37676,47.88621,180.6782,-1.819982
3251,1,67.29047,61.63741,46.62067,191.163,-2.720871
3251,1,67.64078,62.26252,45.11755,209.0277,-3.721617
3251,1,67.99107,62.67963,43.52171,210.4034,-3.846701
3251,1,68.34135,62.6956,41.91455,246.8316,-5.523219
3251,1,68.69164,62.30236,40.36011,254.1627,-5.448152
3251,1,69.04192,62.56952,38.9854,261.8943,-4.797581
3251,1,69.39223,62.76648,37.59809,261.9193,-4.797581
3251,1,69.74251,62.96733,36.21146,261.2936,-4.797581
3251,1,70.0928,62.96181,34.92455,260.3428,-4.697502
3251,1,70.44308,62.08456,33.57649,259.5421,-4.572374
3251,1,70.7934,61.85153,32.12509,249.2338,-3.496507
3251,1,71.14368,61.49882,30.67953,243.2538,-3.146212
3251,1,71.49399,61.24053,29.01429,214.7784,-1.519784
3251,1,71.84427,60.80383,27.64886,205.6964,-1.469758
3251,1,72.19456,60.52493,26.29148,180.5002,-1.895122
3251,1,72.54485,60.54413,24.89128,179.1489,-1.895102
3251,1,72.89514,60.94066,23.6744,179.1489,-1.895102
3251,1,73.24544,61.44249,22.28732,180.2499,-1.820116
3251,1,73.59573,61.44466,20.88688,179.7996,-1.845111
3251,1,73.94601,61.46083,19.48657,179.049,-1.845111
3251,1,74.29631,61.48756,18.08635,178.9739,-1.820091
3251,1,74.64661,61.58798,16.7713,183.3021,-2.345497
3251,1,74.9969,62.44104,15.50182,188.3066,-2.921024
3251,1,75.34718,62.80985,14.01581,191.1593,-3.221348
3251,1,75.69748,62.5129,12.64901,194.8878,-3.446634
3251,1,76.04776,62.18964,11.37346,201.1428,-3.821934
3251,1,76.39807,62.52212,9.877949,212.9026,-4.5976
3251,1,76.74837,62.7972,8.253027,217.2064,-4.797837
3251,1,77.09863,63.02359,6.620328,217.2064,-4.797837
3251,1,77.44894,63.23512,4.985621,218.3073,-4.87291
3251,1,77.79924,63.40737,3.346424,220.384,-4.87291
3251,1,78.14954,63.45608,1.699966,227.9158,-5.048056
3251,1,78.49983,63.1417,0.08696563,242.402,-4.797915
3251,1,78.85013,62.57045,-1.459069,246.5057,-4.572688
3251,1,79.20041,62.32307,-3.038979,247.4819,-4.422582
3251,1,79.5507,62.33563,-4.33385,247.5319,-4.422582
3251,1,79.901,61.77762,-5.87912,233.8448,-3.646948
3251,1,80.25128,61.93553,-7.56332,209.0742,-2.871275
3251,1,80.60158,61.6447,-8.97595,201.9676,-2.871215
3251,1,80.95187,61.09609,-10.26327,202.7939,-2.896236
3251,1,81.30217,60.72175,-11.60241,188.3067,-3.196527
3251,1,81.65245,60.7309,-12.95581,182.852,-3.096477
3251,1,82.00276,61.34792,-14.25417,182.952,-3.096477
3251,1,82.35306,61.33146,-15.65464,183.9528,-2.596004
3251,1,82.70332,61.23191,-17.05089,184.103,-2.445851
3251,1,83.05363,61.13175,-18.44726,184.103,-2.445851
3251,1,83.40393,61.03159,-19.84357,184.103,-2.445851
3251,1,83.75423,60.93142,-21.23986,184.103,-2.445851
3251,1,84.10451,60.83127,-22.63612,184.103,-2.445851
3251,1,84.4548,60.73111,-24.03244,184.103,-2.445851
3251,1,84.80508,60.64997,-25.39669,184.103,-2.445851
3251,1,85.15538,60.72647,-26.74994,185.0037,-2.445851
3251,1,85.50568,60.69101,-28.05613,194.9378,-2.370823
3251,1,85.85597,61.06536,-29.57916,218.4059,-2.020602
3251,1,86.20625,61.06274,-31.22808,227.3895,-2.195797
3251,1,86.55655,60.99477,-32.87739,227.3644,-2.170752
3251,1,86.90685,60.89078,-34.52377,233.9957,-2.195812
3251,1,87.25716,60.57464,-36.14387,236.1721,-2.37095
3251,1,87.60744,60.25552,-37.76329,236.1721,-2.37095
3251,1,87.95773,59.93671,-39.3828,236.022,-2.34591
3251,1,88.30803,59.66525,-41.01078,233.2447,-2.045687
3251,1,88.65829,59.61554,-42.64978,214.0283,-1.395141
3251,1,89.00861,59.93532,-44.28332,201.4685,-0.794688
3251,1,89.3589,59.62021,-45.65189,186.2809,-0.8946816
3251,1,89.70917,59.65241,-47.05158,177.1982,-0.5193007
3251,1,90.05946,59.61653,-48.36707,177.1982,-0.5193007
3251,1,90.40977,58.84677,-49.7149,174.0454,-0.9695176
3251,1,90.76006,58.7256,-51.02588,168.8907,-1.645233
3251,1,91.11037,57.95652,-52.41035,164.3378,-1.920557
3251,1,91.46063,57.52184,-53.95882,160.9349,-2.045606
3251,1,91.81093,57.948,-55.26962,160.8097,-2.045606
3251,1,92.16122,57.85971,-56.65013,159.6088,-2.145637
3251,1,92.51152,58.30053,-57.97886,161.4603,-3.972173
3251,1,92.8618,58.71531,-59.31297,162.0109,-4.097323
3251,1,93.2121,59.1579,-60.63547,163.5131,-4.222493
3251,1,93.56238,59.18204,-61.19608,177.2985,-3.99695
3251,1,93.91269,59.44639,-61.716,152.1038,-1.344879
3251,1,94.26297,59.47571,-61.77813,177.7508,-4.047061
3251,1,94.61325,58.90038,-61.18848,228.4417,-5.998738
3251,1,94.96356,57.86735,-60.40311,250.4061,-5.948564
3251,1,95.31386,56.64544,-59.32761,267.3963,-5.848546
3251,1,95.66414,55.93665,-57.87187,299.8998,-5.047779
3251,1,96.01443,55.6981,-56.24218,308.4565,-3.997008
3251,1,96.36472,55.43542,-54.61485,303.477,-4.297361
3251,1,96.71501,54.97582,-53.03429,293.4185,-4.94793
3251,1,97.06531,54.12332,-51.63225,276.3302,-6.198894
3251,1,97.4156,52.98514,-50.4471,266.2467,-6.949574
3251,1,97.76588,51.68607,-49.43933,258.4649,-6.39904
