player ID, trial, timestamp, x, y, rotx, roty
s149,1,0.3327637,-44.18773,-2.596767,-12.72174,-6.005127
s149,1,0.683075,-44.34211,-1.785271,-4.917587,-5.279735
s149,1,1.033386,-44.49554,-0.4085067,-25.49967,-1.976558
s149,1,1.383606,-45.44519,0.6085258,-52.5537,-1.675457
s149,1,1.733948,-46.60731,1.389335,-56.50796,-2.551227
s149,1,2.084229,-47.76028,2.18221,-54.75632,-3.051504
s149,1,2.43457,-48.657,3.175001,-3.807128,-4.629794
s149,1,2.784821,-48.1174,4.44207,27.38958,-7.630754
s149,1,3.135071,-47.33877,5.557544,64.62762,-8.556099
s149,1,3.485413,-46.09705,5.571723,107.9519,-16.56543
s149,1,3.835663,-46.50986,5.879838,109.4516,-17.94018
s149,1,4.185944,-46.48372,7.299191,158.1432,-13.2113
s149,1,4.536285,-45.21187,7.841794,164.1237,-11.05956
s149,1,4.886566,-44.40139,8.901872,171.3051,-11.2345
s149,1,5.237335,-44.49411,10.26844,173.2586,-13.08566
s149,1,5.588013,-44.64336,11.62577,179.2325,-14.06048
s149,1,5.938477,-43.77871,12.40655,268.8408,-21.066
s149,1,6.288727,-43.82888,13.52394,269.2907,-22.44075
s149,1,6.638763,-45.0453,13.92454,275.4396,-18.81641
s149,1,6.989105,-46.18408,14.59342,327.4059,-10.20671
s149,1,7.339478,-46.70506,15.86373,339.7722,-12.05937
s149,1,7.689697,-47.17869,17.14911,339.7722,-12.05937
s149,1,8.039886,-47.34718,18.49159,7.64267,-7.5815
s149,1,8.407074,-47.09943,19.92224,25.4436,-8.384219
s149,1,8.757507,-46.18596,20.95593,44.0741,-8.659904
s149,1,9.107574,-45.89242,22.24911,351.6693,-6.135137
s149,1,9.457764,-46.10732,23.62491,349.2687,-6.285266
s149,1,9.808105,-46.46085,24.97215,343.0631,-6.035063
s149,1,10.16037,-46.91482,26.29691,337.9859,-6.288505
s149,1,10.51031,-47.46531,27.57427,336.2613,-6.488468
s149,1,10.86026,-48.02896,28.84548,335.8614,-6.63844
s149,1,11.22592,-48.62155,30.17199,335.9614,-6.63844
s149,1,11.57642,-49.18865,31.44384,336.0863,-6.68843
s149,1,11.92715,-49.11508,32.73285,27.43054,-17.40683
s149,1,12.27707,-48.50047,33.91827,27.40555,-17.45682
s149,1,12.62762,-47.70705,34.9836,55.88199,-13.17237
s149,1,12.97754,-46.41719,35.44202,77.07803,-8.398243
s149,1,13.32788,-45.20774,36.01756,32.89023,-8.4227
s149,1,13.67813,-44.91623,37.36023,359.15,-6.896121
s149,1,14.04492,-45.15137,38.79469,348.0001,-7.271052
s149,1,14.39536,-45.32232,40.16394,9.860443,-7.371515
s149,1,14.74557,-44.98731,41.51234,14.21103,-7.321525
