player ID, trial, timestamp, x, y, rotx, roty
s158,1,0.3889313,-44.187,-2.6,260.9058,-12.51717
s158,1,0.7391968,-44.187,-2.6,256.8781,-12.14188
s158,1,1.089523,-44.187,-2.6,239.9623,-11.34091
s158,1,1.439804,-44.187,-2.6,239.6367,-11.04043
s158,1,1.79007,-44.187,-2.6,213.9681,-8.213671
s158,1,2.140366,-44.187,-2.6,211.4408,-8.188535
s158,1,2.490662,-44.187,-2.6,190.3788,-3.486606
s158,1,2.840912,-44.187,-2.6,189.628,-3.511492
s158,1,3.191254,-44.187,-2.6,155.4175,0.993053
s158,1,3.54155,-44.187,-2.6,159.6723,1.043202
s158,1,3.892822,-44.09738,-3.048602,169.1049,0.1176332
s158,1,4.242767,-43.88526,-4.412486,172.8106,-0.6322293
s158,1,4.593231,-43.72955,-5.805528,174.4135,-1.083058
s158,1,4.943405,-43.60951,-7.200712,176.0887,-1.383359
s158,1,5.294006,-43.63931,-8.600698,182.8624,-2.458162
s158,1,5.644012,-43.70916,-9.997654,182.8624,-2.458162
s158,1,5.994385,-43.77933,-11.39642,182.9124,0.02068561
s158,1,6.344727,-43.85053,-12.796,182.9124,0.3706214
s158,1,6.695084,-43.88755,-14.19641,178.1602,0.4457112
s158,1,7.045242,-43.83072,-15.59584,177.6558,0.5214843
s158,1,7.395493,-43.77365,-16.99559,177.7059,0.571475
s158,1,7.745804,-43.71757,-18.39566,177.7059,0.571475
s158,1,8.113342,-43.65872,-19.86458,177.7059,0.571475
s158,1,8.463287,-43.60185,-21.2631,177.6558,0.571475
s158,1,8.8302,-43.54144,-22.72945,177.5308,0.7464429
s158,1,9.180283,-43.47833,-24.1282,177.4057,0.9214106
s158,1,9.530518,-43.42094,-25.52775,177.8058,0.946406
s158,1,9.880783,-43.26649,-26.91668,168.9285,3.721925
s158,1,10.23119,-42.97847,-28.28304,167.6523,5.322963
s158,1,10.58138,-42.82943,-28.96388,167.6773,5.322963
s158,1,10.93159,-42.82943,-28.96388,168.8533,5.823148
s158,1,11.28188,-42.82943,-28.96388,175.5377,5.346883
s158,1,11.63245,-42.86537,-29.22066,187.9097,3.917807
s158,1,11.98279,-43.04219,-30.51363,188.3345,3.892771
s158,1,12.33272,-43.57595,-31.79685,207.9812,1.143276
s158,1,12.68266,-44.22545,-33.03652,207.4562,0.9433123
s158,1,13.03278,-44.77244,-34.31898,192.2202,2.694331
s158,1,13.38307,-44.72638,-35.30087,160.3698,7.998942
s158,1,13.73335,-44.71436,-35.3314,141.9285,10.90173
s158,1,14.08368,-45.01766,-34.932,142.5044,11.62719
s158,1,14.43391,-46.0282,-34.04421,124.5399,13.87928
s158,1,14.78421,-46.9105,-33.44707,121.562,13.7793
s158,1,15.13469,-46.93121,-33.44358,130.2297,12.13259
s158,1,15.48482,-46.19868,-34.17956,143.4167,5.557159
s158,1,15.83507,-45.56799,-35.41769,164.5811,1.053712
s158,1,16.18546,-45.3787,-36.80499,173.6898,-0.5735993
s158,1,16.53566,-45.20607,-38.19492,173.0896,-0.8738239
s158,1,16.88593,-45.03917,-39.58582,173.2147,-0.8738239
s158,1,17.23625,-44.90334,-40.97963,179.6177,-1.048835
s158,1,17.58655,-45.05473,-42.37057,188.2513,-2.124851
s158,1,17.93759,-45.26811,-43.75737,189.2264,-2.324813
s158,1,18.2879,-45.53974,-45.13039,192.9578,-1.975551
s158,1,18.63828,-45.85382,-46.4954,192.9578,-1.975551
s158,1,18.98936,-45.96222,-47.88113,171.0048,-0.200876
s158,1,19.33929,-45.67415,-49.25064,164.581,-0.0009127036
s158,1,19.68924,-45.03165,-50.48929,150.0336,1.198867
s158,1,20.03935,-44.29358,-51.67628,139.2356,2.773578
s158,1,20.38939,-43.16833,-52.49512,119.2594,1.148618
s158,1,20.73979,-41.94122,-53.17133,115.5551,1.273688
s158,1,21.09023,-40.56274,-53.36985,91.89664,0.8506676
s158,1,21.44069,-39.16177,-53.33465,88.04681,1.025793
s158,1,21.79062,-37.76498,-53.3694,96.84518,-1.148808
s158,1,22.14056,-36.37765,-53.55204,98.91974,-1.598725
s158,1,22.49062,-34.99505,-53.77028,98.96973,-1.598725
s158,1,22.84091,-33.61155,-53.98865,98.96973,-1.598725
s158,1,23.19124,-32.22791,-54.20705,98.96973,-1.598725
s158,1,23.54152,-30.84448,-54.42541,98.96973,-1.598725
s158,1,23.89182,-29.45862,-54.62358,91.86481,-0.9983207
s158,1,24.24207,-28.11239,-54.26214,71.47568,-0.222642
s158,1,24.59238,-26.83488,-53.71211,50.48392,3.329512
s158,1,24.94266,-25.87935,-52.69196,42.35245,3.704545
s158,1,25.29295,-25.12034,-51.54089,17.23105,4.079785
s158,1,25.64322,-24.72114,-50.23594,17.23123,3.779605
s158,1,25.99355,-24.66101,-49.46036,355.1385,4.855899
s158,1,26.34383,-24.77847,-48.07925,355.1385,4.855899
s158,1,26.69411,-24.89257,-46.68769,356.0645,4.230259
s158,1,27.04439,-24.94208,-45.29043,358.7665,3.454615
s158,1,27.39543,-24.92962,-43.8893,2.664063,3.228343
s158,1,27.74557,-24.86506,-42.49244,2.614075,3.228343
s158,1,28.09584,-24.83547,-41.09465,356.3602,3.678261
s158,1,28.44629,-25.18026,-39.74594,341.1129,5.431277
s158,1,28.79645,-25.65909,-38.43786,333.7245,6.107135
s158,1,29.14674,-26.52913,-37.35682,317.132,6.456956
s158,1,29.49704,-27.35968,-36.24496,333.1631,5.255402
s158,1,29.84727,-27.5968,-34.87624,356.3024,1.023654
s158,1,30.19829,-27.57081,-33.47586,6.659058,-0.7071269
s158,1,30.54822,-27.42691,-32.08355,5.834198,-0.08224158
s158,1,30.89833,-27.31668,-30.68762,4.05954,0.5676392
s158,1,31.24873,-27.19878,-29.29116,6.98465,-0.3085963
s158,1,31.59866,-26.94543,-27.91503,11.18387,-1.083454
s158,1,31.94861,-26.6733,-26.54225,11.23386,-1.083454
s158,1,32.29874,-26.4005,-25.16876,11.23386,-1.083454
s158,1,32.64908,-26.12755,-23.79455,11.23386,-1.083454
s158,1,32.99936,-25.85464,-22.42048,11.23386,-1.083454
s158,1,33.34966,-25.58172,-21.04642,11.23386,-1.083454
s158,1,33.69992,-25.30882,-19.67241,11.23386,-1.083454
s158,1,34.05025,-25.03588,-18.29822,11.23386,-1.083454
s158,1,34.40056,-24.76352,-16.92396,10.93323,-1.083454
s158,1,34.75081,-24.58846,-15.53517,4.853149,-0.5329049
s158,1,35.10114,-24.47023,-14.13893,4.778076,-0.5079095
s158,1,35.4514,-24.35353,-12.74275,4.778076,-0.5079095
s158,1,35.80171,-24.23682,-11.34647,4.778076,-0.5079095
s158,1,36.15201,-24.12011,-9.950189,4.778076,-0.5079095
s158,1,36.50227,-24.00341,-8.554084,4.778076,-0.5079095
s158,1,36.85387,-23.88627,-7.152644,4.778076,-0.5079095
s158,1,37.2038,-23.76968,-5.75782,4.778076,-0.5079095
s158,1,37.55388,-23.65713,-4.362075,4.478149,-0.5079095
s158,1,37.90436,-23.54767,-2.964506,4.478149,-0.5079095
s158,1,38.25429,-23.43795,-1.569121,4.503143,-0.4829141
s158,1,38.60486,-23.32786,-0.1712217,4.503143,-0.4329233
s158,1,38.95499,-23.21747,1.224863,4.503143,-0.4079279
s158,1,39.30545,-23.10872,2.622422,4.428162,-0.3829325
s158,1,39.65543,-23.00359,4.018357,4.203217,-0.23296
s158,1,40.00574,-22.90582,5.416234,3.502747,0.01724963
s158,1,40.35605,-22.83703,6.81576,2.501617,0.1918652
s158,1,40.70667,-22.78946,8.217299,0.8502808,-0.9376073
s158,1,41.05661,-22.87933,9.612159,352.8268,-2.487323
s158,1,41.40656,-23.04442,11.0014,353.2767,-1.712465
s158,1,41.75665,-23.2083,12.39157,353.2767,-1.712465
s158,1,42.10693,-23.37226,13.78248,353.2767,-1.712465
s158,1,42.45724,-23.55611,15.17064,351.7253,-2.087934
s158,1,42.80753,-23.84318,16.53926,345.996,-3.063351
s158,1,43.15784,-24.22508,17.88387,337.2355,-1.986838
s158,1,43.50809,-24.83116,19.14644,334.1848,-1.436721
s158,1,43.8584,-25.52751,20.3558,320.0943,-0.9109688
s158,1,44.20868,-26.46083,21.40051,318.0685,-0.8359069
s158,1,44.55899,-27.39711,22.44286,318.0685,-0.8359069
s158,1,44.90927,-28.2139,23.5653,340.4654,-4.389528
s158,1,45.25958,-28.52191,24.92462,351.6212,-5.665193
s158,1,45.60983,-28.63629,26.31363,355.7749,-5.815342
s158,1,45.96094,-28.73923,27.70702,355.7749,-5.815342
s158,1,46.31134,-28.8956,29.09167,346.3459,-4.189418
s158,1,46.66168,-29.37286,30.36935,337.2465,-3.389751
s158,1,47.01205,-29.61617,30.90626,328.4218,-2.339567
s158,1,47.36221,-30.44837,31.87879,316.9336,-1.585509
s158,1,47.71246,-31.57147,32.70922,303.205,-0.460537
s158,1,48.06271,-32.74532,33.47383,301.2964,-1.011234
s158,1,48.41302,-34.03421,34.01646,290.0077,-1.06022
s158,1,48.76337,-35.35103,34.49536,289.9827,-1.010229
s158,1,49.11377,-36.66791,34.97471,290.0077,-0.960238
s158,1,49.46463,-38.007,35.39158,284.613,-0.3322972
s158,1,49.81458,-39.37637,35.66766,274.2149,0.09262483
s158,1,50.16449,-40.77364,35.75076,273.4651,0.1426156
s158,1,50.5145,-42.17101,35.83557,273.3901,0.0676294
s158,1,50.86517,-43.57126,35.91852,273.3901,0.0676294
s158,1,51.21613,-44.97263,36.00214,273.74,0.0676294
s158,1,51.56607,-46.34555,36.26012,284.463,-1.457091
s158,1,51.91614,-47.6945,36.63406,285.5878,-1.532077
s158,1,52.26608,-49.05275,36.96096,273.9899,0.06762931
s158,1,52.61636,-49.92401,36.64785,253.3589,1.670844
s158,1,52.9668,-49.92805,36.36983,244.0627,3.222895
s158,1,53.31732,-49.95396,36.21198,216.1801,4.726006
s158,1,53.66782,-49.962,35.1916,208.3565,5.225914
s158,1,54.01779,-49.99539,33.82655,183.3027,5.676551
s158,1,54.36789,-49.93216,32.43749,174.2794,6.751354
s158,1,54.71811,-49.77988,31.0545,168.9054,5.02667
s158,1,55.0686,-49.16219,29.80775,149.4055,4.977536
s158,1,55.41855,-48.4417,28.61507,144.8063,4.802568
s158,1,55.76849,-47.2129,28.05347,102.7141,5.277481
s158,1,56.11859,-46.34832,27.85879,101.5382,5.077195
s158,1,56.4689,-46.33856,27.85702,57.40419,5.427608
s158,1,56.81921,-46.33856,27.85702,57.68005,5.802944
s158,1,57.16946,-46.33856,27.85702,17.34402,5.977787
s158,1,57.51978,-46.33856,27.85702,17.41864,5.652346
s158,1,57.87006,-46.33856,27.85702,-13.53643,3.10035
s158,1,58.22037,-46.33856,27.85702,-12.61065,3.025466
s158,1,58.57065,-46.33856,27.85702,2.925622,-3.379115
s158,1,58.92093,-46.25921,28.24809,12.00818,-5.055603
s158,1,59.27121,-45.9861,29.58297,7.706293,-4.355326
s158,1,59.62155,-46.13454,30.95116,-27.73488,-0.7253826
s158,1,59.9718,-46.88749,32.09229,-33.08515,1.45039
s158,1,60.32208,-47.10567,32.42716,-32.70982,1.45039
s158,1,60.67239,-47.10567,32.42716,-7.693389,-3.302672
s158,1,61.02344,-47.10567,32.42716,21.69852,-7.94247
s158,1,61.37372,-46.75686,33.02153,31.71056,-10.12054
s158,1,61.72406,-46.05534,34.20874,29.25504,-10.29584
s158,1,62.0744,-45.74775,35.17846,-11.52052,-6.166532
s158,1,62.42484,-45.76479,35.22464,-49.98594,-1.859348
s158,1,62.77509,-45.76479,35.22464,-49.98594,-1.859348
s158,1,63.12524,-45.76479,35.22464,-75.71226,1.11619
s158,1,63.47562,-45.76479,35.22464,-80.78973,1.766491
s158,1,63.82581,-45.76479,35.22464,-80.78973,1.766491
s158,1,64.17664,-45.06725,35.13831,-84.26964,1.867223
s158,1,64.52664,-43.67372,35.0261,-86.41925,3.241971
s158,1,64.87717,-42.27595,34.95118,-87.39478,3.341952
s158,1,65.22708,-41.64393,34.92766,-89.24444,1.367315
s158,1,65.5773,-41.76447,34.92944,-88.96949,1.367315
s158,1,65.92755,-41.76447,34.92944,-88.96949,1.367315
s158,1,66.27798,-41.82796,34.89914,-116.6199,3.093131
s158,1,66.62848,-42.80521,34.39859,-116.9198,3.093131
s158,1,66.97842,-43.48977,34.05655,-114.7202,2.868172
s158,1,67.32877,-43.48977,34.05655,-91.81583,-0.2841578
s158,1,67.67902,-43.48977,34.05655,-86.31572,0.5656863
s158,1,68.02933,-44.25655,34.09738,-86.01891,0.06577796
s158,1,68.37961,-45.62902,34.37098,-79.08558,-0.7100309
s158,1,68.73013,-47.00569,34.63644,-79.08558,-0.7100309
s158,1,69.08066,-48.38227,34.90237,-79.03499,-0.1812445
s158,1,69.43082,-49.7579,35.1659,-79.25998,-0.3062215
s158,1,69.78165,-49.9214,35.30817,-79.25998,-0.3062215
s158,1,70.13156,-49.2339,35.17794,-79.30997,-0.4062032
s158,1,70.48355,-47.85038,34.91733,-79.30741,-0.5064923
s158,1,70.8335,-46.58889,34.36929,-49.86281,-5.405593
s158,1,71.18341,-45.52366,33.47126,-52.83726,-4.330791
s158,1,71.53336,-44.41135,32.62811,-52.83726,-4.330791
s158,1,71.8833,-43.30107,31.78188,-52.61231,-4.105833
s158,1,72.23322,-42.64388,31.27844,-52.38736,-4.055842
s158,1,72.58347,-42.64124,31.2764,-52.11504,-2.980165
s158,1,72.93353,-42.64124,31.2764,-52.21502,-2.930175
s158,1,73.28415,-42.64124,31.2764,-52.64055,-2.930175
s158,1,73.63409,-42.64124,31.2764,-51.99067,-2.680221
s158,1,73.98441,-42.64124,31.2764,-51.81571,-2.455262
s158,1,74.33475,-42.64124,31.2764,-51.56576,-2.230183
s158,1,74.68497,-42.64124,31.2764,-51.56576,-2.230183
s158,1,75.03537,-42.64124,31.2764,-51.3902,-1.478743
s158,1,75.38553,-42.64124,31.2764,-51.86493,-1.478743
s158,1,75.73608,-42.64124,31.2764,-52.21502,-0.8038665
s158,1,76.08612,-42.64124,31.2764,-52.21502,-0.8038665
s158,1,76.43619,-42.64124,31.2764,-52.21502,-0.8038665
s158,1,76.78662,-42.64124,31.2764,-52.16503,-0.7288803
s158,1,77.13705,-42.64124,31.2764,-52.24001,-0.7538757
s158,1,77.48712,-42.64124,31.2764,-63.01767,-2.629269
s158,1,77.83755,-42.64124,31.2764,-61.06578,-2.754246
s158,1,78.18774,-42.92534,31.47976,-54.30281,-3.029195
s158,1,78.53821,-44.02122,32.26799,-54.20283,-3.029195
s158,1,78.88837,-45.11977,33.13351,-50.20326,-3.104182
s158,1,79.23889,-46.1078,34.12297,-44.12427,-4.054719
s158,1,79.58902,-47.08042,35.12578,-44.12427,-4.054719
s158,1,79.93924,-48.0614,36.12076,-45.39904,-4.254682
s158,1,80.28967,-49.11607,37.03519,-54.28944,-4.329668
s158,1,80.64011,-49.93328,37.70155,-56.68921,-4.404654
s158,1,80.99011,-49.93328,37.76682,-57.11413,-4.429649
s158,1,81.34061,-49.93328,37.76682,-61.59893,-4.179295
s158,1,81.6911,-49.93328,37.76682,-64.89977,-3.779045
s158,1,82.04132,-49.93328,37.76682,-59.86276,-3.504096
s158,1,82.39142,-49.93328,37.76682,-35.91861,-5.606017
s158,1,82.74173,-49.93328,37.76682,-14.87128,-7.155097
s158,1,83.09201,-49.92076,37.88459,6.058551,-9.131836
s158,1,83.44229,-49.78694,39.04347,8.033189,-8.781901
s158,1,83.79245,-49.31767,40.29704,48.48941,-12.65963
s158,1,84.14267,-48.26408,41.166,49.88429,-12.30925
s158,1,84.49289,-46.98764,41.45071,96.22437,-14.53486
s158,1,84.84464,-45.62397,41.38764,93.72316,-13.38424
s158,1,85.19455,-44.48073,40.72399,137.865,-13.6342
s158,1,85.54449,-43.53634,39.74215,137.2151,-12.45941
s158,1,85.89444,-43.04698,38.49012,170.1091,-12.00949
s158,1,86.24435,-42.74982,37.14932,167.0596,-10.95969
s158,1,86.5943,-42.74896,35.78723,191.6551,-8.585123
s158,1,86.94424,-43.04084,34.43063,192.405,-6.935427
s158,1,87.29456,-43.33965,33.07214,192.405,-6.935427
s158,1,87.64487,-43.63846,31.71363,192.405,-6.935427
s158,1,87.99515,-43.93725,30.35524,192.405,-6.935427
s158,1,88.34543,-44.24137,28.99629,192.5049,-6.110296
s158,1,88.69662,-44.53758,27.63088,191.9541,-5.734698
s158,1,89.04684,-44.8101,26.26234,190.9771,-4.78258
s158,1,89.39728,-45.07511,24.89073,190.9271,-4.757585
s158,1,89.74738,-45.33952,23.52052,190.9021,-4.707594
s158,1,90.09775,-45.60276,22.14862,190.8521,-4.632608
s158,1,90.44791,-45.8658,20.7774,190.8771,-4.40765
s158,1,90.7981,-46.12939,19.40565,190.8771,-4.132702
s158,1,91.14838,-46.39225,18.03306,190.8022,-4.057716
s158,1,91.49872,-46.65314,16.65965,190.6521,-3.932449
s158,1,91.84943,-46.91015,15.28379,190.5516,-3.631843
s158,1,92.19965,-47.17543,13.91087,191.227,-3.206531
s158,1,92.5499,-47.45171,12.53938,192.0518,-2.956578
s158,1,92.90021,-47.80118,11.18456,193.7786,-2.525652
s158,1,93.25024,-48.13433,9.82601,193.7786,-2.525652
s158,1,93.60049,-48.5321,8.485058,199.4103,-2.450787
s158,1,93.95078,-49.03438,7.180578,209.8334,-3.325626
s158,1,94.30157,-49.52452,6.598266,232.1656,-3.751137
s158,1,94.65173,-49.52452,6.598266,223.2923,-4.87593
s158,1,95.00177,-49.52872,6.548613,182.9131,-4.001333
s158,1,95.35208,-49.52493,5.498876,179.8137,-2.801553
s158,1,95.70236,-49.48885,4.101027,173.4866,-3.176923
s158,1,96.05246,-49.25474,2.7221,170.1527,-2.777194
s158,1,96.40341,-48.99773,1.343753,169.4022,-2.777245
s158,1,96.75333,-48.79623,-0.03852409,174.2513,-3.677079
s158,1,97.10327,-48.66322,-1.429001,174.6512,-3.702075
s158,1,97.45322,-48.54379,-2.820694,176.9758,-3.352139
s158,1,97.80331,-48.57396,-4.219033,181.7999,-2.577281
s158,1,98.15359,-48.61711,-5.618108,181.3235,-2.577281
s158,1,98.50388,-48.60491,-7.017756,179.0217,-2.602278
s158,1,98.85416,-48.58349,-8.417221,179.1718,-2.627313
s158,1,99.20444,-48.56425,-9.816723,179.2218,-2.627313
s158,1,99.55475,-48.54631,-11.21633,179.2718,-2.627313
s158,1,99.90509,-48.53111,-12.61613,179.4218,-2.627313
s158,1,100.2554,-48.51698,-14.01575,179.4218,-2.627313
s158,1,100.6057,-48.50254,-15.4154,179.1468,-2.652308
s158,1,100.9564,-48.40069,-16.81295,175.314,-2.376139
s158,1,101.307,-48.2862,-18.20965,175.314,-2.376139
s158,1,101.6573,-48.17184,-19.60487,175.314,-2.376139
s158,1,102.0077,-48.05748,-21.00077,175.339,-2.476121
s158,1,102.3582,-47.94428,-22.39666,175.364,-2.526112
s158,1,102.7083,-47.83119,-23.7913,175.364,-2.526112
s158,1,103.0583,-47.71781,-25.18546,175.339,-2.526112
s158,1,103.4087,-47.60403,-26.581,175.339,-2.526112
